path,metalness,emissive,roughness,subsurface
textures\items\egg_guardian.png,0,0,255,255
textures\items\egg_horse.png,0,0,255,255
textures\items\egg_husk.png,0,0,255,255
textures\items\egg_lava_slime.png,0,0,255,255
textures\items\egg_llama.png,0,0,255,255
textures\items\egg_mask.png,0,0,255,255
textures\items\egg_mule.png,0,0,255,255
textures\items\egg_mushroomcow.png,0,0,255,255
textures\items\egg_npc.png,0,0,255,255
textures\items\egg_null.png,0,0,255,255
textures\items\egg_ocelot.png,0,0,255,255
textures\items\egg_panda.png,0,0,255,255
textures\items\egg_parrot.png,0,0,255,255
textures\items\egg_phantom.png,0,0,255,255
textures\items\egg_pig.png,0,0,255,255
textures\items\egg_pigzombie.png,0,0,255,255
textures\items\egg_pillager.png,0,0,255,255
textures\items\egg_polarbear.png,0,0,255,255
textures\items\egg_pufferfish.png,0,0,255,255
textures\items\egg_rabbit.png,0,0,255,255
textures\items\egg_ravager.png,0,0,255,255
textures\items\egg_salmon.png,0,0,255,255
textures\items\egg_sheep.png,0,0,255,255
textures\items\egg_shulker.png,0,0,255,255
textures\items\egg_silverfish.png,0,0,255,255
textures\items\egg_skeleton.png,0,0,255,255
textures\items\egg_skeletonhorse.png,0,0,255,255
textures\items\egg_slime.png,0,0,255,255
textures\items\egg_spider.png,0,0,255,255
textures\items\egg_squid.png,0,0,255,255
textures\items\egg_stray.png,0,0,255,255
textures\items\egg_template.pdn,0,0,255,255
textures\items\egg_turtle.png,0,0,255,255
textures\items\egg_vex.png,0,0,255,255
textures\items\egg_villager.png,0,0,255,255
textures\items\egg_vindicator.png,0,0,255,255
textures\items\egg_wanderingtrader.png,0,0,255,255
textures\items\egg_witch.png,0,0,255,255
textures\items\egg_wither.png,0,0,255,255
textures\items\egg_wolf.png,0,0,255,255
textures\items\egg_zombie.png,0,0,255,255
textures\items\egg_zombiehorse.png,0,0,255,255
textures\items\egg_zombievillager.png,0,0,255,255
textures\items\elytra.png,0,0,255,255
textures\items\emerald.png,0,0,255,255
textures\items\empty_armor_slot_boots.png,0,0,255,255
textures\items\empty_armor_slot_chestplate.png,0,0,255,255
textures\items\empty_armor_slot_helmet.png,0,0,255,255
textures\items\empty_armor_slot_leggings.png,0,0,255,255
textures\items\empty_armor_slot_shield.png,0,0,255,255
textures\items\end_crystal.png,0,0,255,255
textures\items\ender_eye.png,0,0,255,255
textures\items\ender_pearl.png,0,0,255,255
textures\items\experience_bottle.png,0,0,255,255
textures\items\explorer_pottery_sherd.png,0,0,255,255
textures\items\exposed_copper_door.png,0,0,255,255
textures\items\eye_armor_trim_smithing_template.png,0,0,255,255
textures\items\feather.png,0,0,255,255
textures\items\fireball.png,0,0,255,255
textures\items\fireworks.png,0,0,255,255
textures\items\fireworks_charge.png,0,0,255,255
textures\items\fireworks_charge.tga,0,0,255,255
textures\items\fish_clownfish_raw.png,0,0,255,255
textures\items\fish_cooked.png,0,0,255,255
textures\items\fish_pufferfish_raw.png,0,0,255,255
textures\items\fish_raw.png,0,0,255,255
textures\items\fish_salmon_cooked.png,0,0,255,255
textures\items\fish_salmon_raw.png,0,0,255,255
textures\items\fishing_rod_cast.png,0,0,255,255
textures\items\fishing_rod_uncast.png,0,0,255,255
textures\items\flint.png,0,0,255,255
textures\items\flint_and_steel.png,0,0,255,255
textures\items\flow_armor_trim_smithing_template.png,0,0,255,255
textures\items\flow_banner_pattern.png,0,0,255,255
textures\items\flow_pottery_sherd.png,0,0,255,255
textures\items\flower_pot.png,0,0,255,255
textures\items\friend_pottery_sherd.png,0,0,255,255
textures\items\ghast_tear.png,0,0,255,255
textures\items\glow_berries.png,0,0,255,255
textures\items\glow_item_frame.png,0,0,255,255
textures\items\glowstone_dust.png,0,0,255,255
textures\items\goat_horn.png,0,0,255,255
textures\items\gold_axe.png,0,0,255,255
textures\items\gold_boots.png,0,0,255,255
textures\items\gold_chestplate.png,0,0,255,255
textures\items\gold_helmet.png,0,0,255,255
textures\items\gold_hoe.png,0,0,255,255
textures\items\gold_horse_armor.png,0,0,255,255
textures\items\gold_ingot.png,0,0,255,255
textures\items\gold_leggings.png,0,0,255,255
textures\items\gold_nugget.png,0,0,255,255
textures\items\gold_pickaxe.png,0,0,255,255
textures\items\gold_shovel.png,0,0,255,255
textures\items\gold_sword.png,0,0,255,255
textures\items\gunpowder.png,0,0,255,255
textures\items\guster_banner_pattern.png,0,0,255,255
textures\items\guster_pottery_sherd.png,0,0,255,255
textures\items\hanging_roots.png,0,0,255,255
textures\items\heart_pottery_sherd.png,0,0,255,255
textures\items\heartbreak_pottery_sherd.png,0,0,255,255
textures\items\heartofthesea_closed.png,0,0,255,255
textures\items\hoglin_meat_cooked.png,0,0,255,255
textures\items\hoglin_meat_raw.png,0,0,255,255
textures\items\honey_bottle.png,0,0,255,255
textures\items\honeycomb.png,0,0,255,255
textures\items\hopper.png,0,0,255,255
textures\items\host_armor_trim_smithing_template.png,0,0,255,255
textures\items\howl_pottery_sherd.png,0,0,255,255
textures\items\iron_axe.png,0,0,255,255
textures\items\iron_boots.png,0,0,255,255
textures\items\iron_chestplate.png,0,0,255,255
textures\items\iron_helmet.png,0,0,255,255
textures\items\iron_hoe.png,0,0,255,255
textures\items\iron_horse_armor.png,0,0,255,255
textures\items\iron_ingot.png,0,0,255,255
textures\items\iron_leggings.png,0,0,255,255
textures\items\iron_nugget.png,0,0,255,255
textures\items\iron_pickaxe.png,0,0,255,255
textures\items\iron_shovel.png,0,0,255,255
textures\items\iron_sword.png,0,0,255,255
textures\items\item_frame.png,0,0,255,255
textures\items\jungle_chest_boat.png,0,0,255,255
textures\items\jungle_hanging_sign.png,0,0,255,255
textures\items\kelp.png,0,0,255,255
textures\items\lantern.png,0,0,255,255
textures\items\lead.png,0,0,255,255
textures\items\leather.png,0,0,255,255
textures\items\leather_boots.png,0,0,255,255
textures\items\leather_boots.tga,0,0,255,255
textures\items\leather_chestplate.png,0,0,255,255
textures\items\leather_helmet.png,0,0,255,255
textures\items\leather_helmet.tga,0,0,255,255
textures\items\leather_horse_armor.png,0,0,255,255
textures\items\leather_horse_armor.tga,0,0,255,255
textures\items\leather_leggings.png,0,0,255,255
textures\items\leather_leggings.tga,0,0,255,255
textures\items\lever.png,0,0,255,255
textures\items\light_block_0.png,0,0,255,255
textures\items\light_block_1.png,0,0,255,255
textures\items\light_block_10.png,0,0,255,255
textures\items\light_block_11.png,0,0,255,255
textures\items\light_block_12.png,0,0,255,255
textures\items\light_block_13.png,0,0,255,255
textures\items\light_block_14.png,0,0,255,255
textures\items\light_block_15.png,0,0,255,255
textures\items\light_block_2.png,0,0,255,255
textures\items\light_block_3.png,0,0,255,255
textures\items\light_block_4.png,0,0,255,255
textures\items\light_block_5.png,0,0,255,255
textures\items\light_block_6.png,0,0,255,255
textures\items\light_block_7.png,0,0,255,255
textures\items\light_block_8.png,0,0,255,255
textures\items\light_block_9.png,0,0,255,255
textures\items\lodestonecompass_atlas.png,0,0,255,255
textures\items\lodestonecompass_item.png,0,0,255,255
textures\items\mace.png,0,0,255,255
textures\items\magma_cream.png,0,0,255,255
textures\items\mangrove_boat.png,0,0,255,255
textures\items\mangrove_chest_boat.png,0,0,255,255
textures\items\mangrove_door.png,0,0,255,255
textures\items\mangrove_hanging_sign.png,0,0,255,255
textures\items\mangrove_propagule.png,0,0,255,255
textures\items\mangrove_sign.png,0,0,255,255
textures\items\map_empty.png,0,0,255,255
textures\items\map_filled.png,0,0,255,255
textures\items\map_locked.png,0,0,255,255
textures\items\map_mansion.png,0,0,255,255
textures\items\map_monument.png,0,0,255,255
textures\items\map_nautilus.png,0,0,255,255
textures\items\map_trial_chambers.png,0,0,255,255
textures\items\melon.png,0,0,255,255
textures\items\melon_speckled.png,0,0,255,255
textures\items\minecart_chest.png,0,0,255,255
textures\items\minecart_command_block.png,0,0,255,255
textures\items\minecart_furnace.png,0,0,255,255
textures\items\minecart_hopper.png,0,0,255,255
textures\items\minecart_normal.png,0,0,255,255
textures\items\minecart_tnt.png,0,0,255,255
textures\items\miner_pottery_sherd.png,0,0,255,255
textures\items\mourner_pottery_sherd.png,0,0,255,255
textures\items\mushroom_stew.png,0,0,255,255
textures\items\music_disc_creator.png,0,0,255,255
textures\items\music_disc_creator_music_box.png,0,0,255,255
textures\items\music_disc_precipice.png,0,0,255,255
textures\items\music_disc_relic.png,0,0,255,255
textures\items\mutton_cooked.png,0,0,255,255
textures\items\mutton_raw.png,0,0,255,255
textures\items\name_tag.png,0,0,255,255
textures\items\nautilus.png,0,0,255,255
textures\items\nether_sprouts.png,0,0,255,255
textures\items\nether_star.png,0,0,255,255
textures\items\nether_wart.png,0,0,255,255
textures\items\netherbrick.png,0,0,255,255
textures\items\netherite_axe.png,0,0,255,255
textures\items\netherite_boots.png,0,0,255,255
textures\items\netherite_chestplate.png,0,0,255,255
textures\items\netherite_helmet.png,0,0,255,255
textures\items\netherite_hoe.png,0,0,255,255
textures\items\netherite_ingot.png,0,0,255,255
textures\items\netherite_leggings.png,0,0,255,255
textures\items\netherite_pickaxe.png,0,0,255,255
textures\items\netherite_scrap.png,0,0,255,255
textures\items\netherite_shovel.png,0,0,255,255
textures\items\netherite_sword.png,0,0,255,255
textures\items\netherite_upgrade_smithing_template.png,0,0,255,255
textures\items\oak_chest_boat.png,0,0,255,255
textures\items\oak_hanging_sign.png,0,0,255,255
textures\items\ominous_bottle.png,0,0,255,255
textures\items\ominous_trial_key.png,0,0,255,255
textures\items\oxidized_copper_door.png,0,0,255,255
textures\items\painting.png,0,0,255,255
textures\items\paper.png,0,0,255,255
textures\items\phantom_membrane.png,0,0,255,255
textures\items\pink_petals.png,0,0,255,255
textures\items\pitcher_pod.png,0,0,255,255
textures\items\plenty_pottery_sherd.png,0,0,255,255
textures\items\porkchop_cooked.png,0,0,255,255
textures\items\porkchop_raw.png,0,0,255,255
textures\items\potato.png,0,0,255,255
textures\items\potato_baked.png,0,0,255,255
textures\items\potato_poisonous.png,0,0,255,255
textures\items\potion_bottle_absorption.png,0,0,255,255
textures\items\potion_bottle_blindness.png,0,0,255,255
textures\items\potion_bottle_confusion.png,0,0,255,255
textures\items\potion_bottle_damageBoost.png,0,0,255,255
textures\items\potion_bottle_digSlowdown.png,0,0,255,255
textures\items\potion_bottle_digSpeed.png,0,0,255,255
textures\items\potion_bottle_drinkable.png,0,0,255,255
textures\items\potion_bottle_empty.png,0,0,255,255
textures\items\potion_bottle_fireResistance.png,0,0,255,255
textures\items\potion_bottle_harm.png,0,0,255,255
textures\items\potion_bottle_heal.png,0,0,255,255
textures\items\potion_bottle_healthBoost.png,0,0,255,255
textures\items\potion_bottle_hunger.png,0,0,255,255
textures\items\potion_bottle_infested.png,0,0,255,255
textures\items\potion_bottle_invisibility.png,0,0,255,255
textures\items\potion_bottle_jump.png,0,0,255,255
textures\items\potion_bottle_levitation.png,0,0,255,255
textures\items\potion_bottle_lingering.png,0,0,255,255
textures\items\potion_bottle_lingering_damageBoost.png,0,0,255,255
textures\items\potion_bottle_lingering_empty.png,0,0,255,255
textures\items\potion_bottle_lingering_fireResistance.png,0,0,255,255
textures\items\potion_bottle_lingering_harm.png,0,0,255,255
textures\items\potion_bottle_lingering_heal.png,0,0,255,255
textures\items\potion_bottle_lingering_infested.png,0,0,255,255
textures\items\potion_bottle_lingering_invisibility.png,0,0,255,255
textures\items\potion_bottle_lingering_jump.png,0,0,255,255
textures\items\potion_bottle_lingering_luck.png,0,0,255,255
textures\items\potion_bottle_lingering_moveSlowdown.png,0,0,255,255
textures\items\potion_bottle_lingering_moveSpeed.png,0,0,255,255
textures\items\potion_bottle_lingering_nightVision.png,0,0,255,255
textures\items\potion_bottle_lingering_oozing.png,0,0,255,255
textures\items\potion_bottle_lingering_poison.png,0,0,255,255
textures\items\potion_bottle_lingering_regeneration.png,0,0,255,255
textures\items\potion_bottle_lingering_slowFall.png,0,0,255,255
textures\items\potion_bottle_lingering_turtleMaster.png,0,0,255,255
textures\items\potion_bottle_lingering_waterBreathing.png,0,0,255,255
textures\items\potion_bottle_lingering_weakness.png,0,0,255,255
textures\items\potion_bottle_lingering_weaving.png,0,0,255,255
textures\items\potion_bottle_lingering_windCharged.png,0,0,255,255
textures\items\potion_bottle_lingering_wither.png,0,0,255,255
textures\items\potion_bottle_moveSlowdown.png,0,0,255,255
textures\items\potion_bottle_moveSpeed.png,0,0,255,255
textures\items\potion_bottle_nightVision.png,0,0,255,255
textures\items\potion_bottle_oozing.png,0,0,255,255
textures\items\potion_bottle_poison.png,0,0,255,255
textures\items\potion_bottle_regeneration.png,0,0,255,255
textures\items\potion_bottle_resistance.png,0,0,255,255
textures\items\potion_bottle_saturation.png,0,0,255,255
textures\items\potion_bottle_slowFall.png,0,0,255,255
textures\items\potion_bottle_splash.png,0,0,255,255
textures\items\potion_bottle_splash_absorption.png,0,0,255,255
textures\items\potion_bottle_splash_blindness.png,0,0,255,255
textures\items\potion_bottle_splash_confusion.png,0,0,255,255
textures\items\potion_bottle_splash_damageBoost.png,0,0,255,255
textures\items\potion_bottle_splash_digSlowdown.png,0,0,255,255
textures\items\potion_bottle_splash_digSpeed.png,0,0,255,255
textures\items\potion_bottle_splash_fireResistance.png,0,0,255,255
textures\items\potion_bottle_splash_harm.png,0,0,255,255
textures\items\potion_bottle_splash_heal.png,0,0,255,255
textures\items\potion_bottle_splash_healthBoost.png,0,0,255,255
textures\items\potion_bottle_splash_hunger.png,0,0,255,255
textures\items\potion_bottle_splash_infested.png,0,0,255,255
textures\items\potion_bottle_splash_invisibility.png,0,0,255,255
textures\items\potion_bottle_splash_jump.png,0,0,255,255
textures\items\potion_bottle_splash_levitation.png,0,0,255,255
textures\items\potion_bottle_splash_moveSlowdown.png,0,0,255,255
textures\items\potion_bottle_splash_moveSpeed.png,0,0,255,255
textures\items\potion_bottle_splash_nightVision.png,0,0,255,255
textures\items\potion_bottle_splash_oozing.png,0,0,255,255
textures\items\potion_bottle_splash_poison.png,0,0,255,255
textures\items\potion_bottle_splash_regeneration.png,0,0,255,255
textures\items\potion_bottle_splash_resistance.png,0,0,255,255
textures\items\potion_bottle_splash_saturation.png,0,0,255,255
textures\items\potion_bottle_splash_slowFall.png,0,0,255,255
textures\items\potion_bottle_splash_turtleMaster.png,0,0,255,255
textures\items\potion_bottle_splash_waterBreathing.png,0,0,255,255
textures\items\potion_bottle_splash_weakness.png,0,0,255,255
textures\items\potion_bottle_splash_weaving.png,0,0,255,255
textures\items\potion_bottle_splash_windCharged.png,0,0,255,255
textures\items\potion_bottle_splash_wither.png,0,0,255,255
textures\items\potion_bottle_turtleMaster.png,0,0,255,255
textures\items\potion_bottle_waterBreathing.png,0,0,255,255
textures\items\potion_bottle_weakness.png,0,0,255,255
textures\items\potion_bottle_weaving.png,0,0,255,255
textures\items\potion_bottle_windCharged.png,0,0,255,255
textures\items\potion_bottle_wither.png,0,0,255,255
textures\items\potion_overlay.png,0,0,255,255
textures\items\prismarine_crystals.png,0,0,255,255
textures\items\prismarine_shard.png,0,0,255,255
textures\items\prize_pottery_sherd.png,0,0,255,255
textures\items\pumpkin_pie.png,0,0,255,255
textures\items\quartz.png,0,0,255,255
textures\items\quiver.png,0,0,255,255
textures\items\rabbit_cooked.png,0,0,255,255
textures\items\rabbit_foot.png,0,0,255,255
textures\items\rabbit_hide.png,0,0,255,255
textures\items\rabbit_raw.png,0,0,255,255
textures\items\rabbit_stew.png,0,0,255,255
textures\items\raiser_armor_trim_smithing_template.png,0,0,255,255
textures\items\raw_copper.png,0,0,255,255
textures\items\raw_gold.png,0,0,255,255
textures\items\raw_iron.png,0,0,255,255
textures\items\record_11.png,0,0,255,255
textures\items\record_13.png,0,0,255,255
textures\items\record_5.png,0,0,255,255
textures\items\record_blocks.png,0,0,255,255
textures\items\record_cat.png,0,0,255,255
textures\items\record_chirp.png,0,0,255,255
textures\items\record_far.png,0,0,255,255
textures\items\record_mall.png,0,0,255,255
textures\items\record_mellohi.png,0,0,255,255
textures\items\record_otherside.png,0,0,255,255
textures\items\record_pigstep.png,0,0,255,255
textures\items\record_stal.png,0,0,255,255
textures\items\record_strad.png,0,0,255,255
textures\items\record_wait.png,0,0,255,255
textures\items\record_ward.png,0,0,255,255
textures\items\recovery_compass_atlas.png,0,0,255,255
textures\items\recovery_compass_item.png,0,0,255,255
textures\items\redstone_dust.png,0,0,255,255
textures\items\reeds.png,0,0,255,255
textures\items\repeater.png,0,0,255,255
textures\items\rib_armor_trim_smithing_template.png,0,0,255,255
textures\items\rotten_flesh.png,0,0,255,255
textures\items\ruby.png,0,0,255,255
textures\items\saddle.png,0,0,255,255
textures\items\scrape_pottery_sherd.png,0,0,255,255
textures\items\sea_pickle.png,0,0,255,255
textures\items\seeds_beetroot.png,0,0,255,255
textures\items\seeds_melon.png,0,0,255,255
textures\items\seeds_pumpkin.png,0,0,255,255
textures\items\seeds_wheat.png,0,0,255,255
textures\items\sentry_armor_trim_smithing_template.png,0,0,255,255
textures\items\shaper_armor_trim_smithing_template.png,0,0,255,255
textures\items\sheaf_pottery_sherd.png,0,0,255,255
textures\items\shears.png,0,0,255,255
textures\items\shelter_pottery_sherd.png,0,0,255,255
textures\items\shulker_shell.png,0,0,255,255
textures\items\sign.png,0,0,255,255
textures\items\sign_acacia.png,0,0,255,255
textures\items\sign_birch.png,0,0,255,255
textures\items\sign_crimson.png,0,0,255,255
textures\items\sign_darkoak.png,0,0,255,255
textures\items\sign_jungle.png,0,0,255,255
textures\items\sign_spruce.png,0,0,255,255
textures\items\sign_warped.png,0,0,255,255
textures\items\silence_armor_trim_smithing_template.png,0,0,255,255
textures\items\skull_pottery_sherd.png,0,0,255,255
textures\items\slimeball.png,0,0,255,255
textures\items\sniffer_egg.png,0,0,255,255
textures\items\snort_pottery_sherd.png,0,0,255,255
textures\items\snout_armor_trim_smithing_template.png,0,0,255,255
textures\items\snowball.png,0,0,255,255
textures\items\soul_campfire.png,0,0,255,255
textures\items\soul_lantern.png,0,0,255,255
textures\items\spawn_egg.png,0,0,255,255
textures\items\spawn_egg_overlay.png,0,0,255,255
textures\items\spider_eye.png,0,0,255,255
textures\items\spider_eye_fermented.png,0,0,255,255
textures\items\spire_armor_trim_smithing_template.png,0,0,255,255
textures\items\spruce_chest_boat.png,0,0,255,255
textures\items\spruce_hanging_sign.png,0,0,255,255
textures\items\spyglass.png,0,0,255,255
textures\items\stick.png,0,0,255,255
textures\items\stone_axe.png,0,0,255,255
textures\items\stone_hoe.png,0,0,255,255
textures\items\stone_pickaxe.png,0,0,255,255
textures\items\stone_shovel.png,0,0,255,255
textures\items\stone_sword.png,0,0,255,255
textures\items\string.png,0,0,255,255
textures\items\sugar.png,0,0,255,255
textures\items\suspicious_stew.png,0,0,255,255
textures\items\sweet_berries.png,0,0,255,255
textures\items\tide_armor_trim_smithing_template.png,0,0,255,255
textures\items\tipped_arrow.png,0,0,255,255
textures\items\tipped_arrow_base.png,0,0,255,255
textures\items\tipped_arrow_fireres.png,0,0,255,255
textures\items\tipped_arrow_harm.png,0,0,255,255
textures\items\tipped_arrow_head.png,0,0,255,255
textures\items\tipped_arrow_healing.png,0,0,255,255
textures\items\tipped_arrow_infested.png,0,0,255,255
textures\items\tipped_arrow_invisibility.png,0,0,255,255
textures\items\tipped_arrow_leaping.png,0,0,255,255
textures\items\tipped_arrow_luck.png,0,0,255,255
textures\items\tipped_arrow_nightvision.png,0,0,255,255
textures\items\tipped_arrow_oozing.png,0,0,255,255
textures\items\tipped_arrow_poison.png,0,0,255,255
textures\items\tipped_arrow_regen.png,0,0,255,255
textures\items\tipped_arrow_slow.png,0,0,255,255
textures\items\tipped_arrow_slowfalling.png,0,0,255,255
textures\items\tipped_arrow_strength.png,0,0,255,255
textures\items\tipped_arrow_swift.png,0,0,255,255
textures\items\tipped_arrow_turtlemaster.png,0,0,255,255
textures\items\tipped_arrow_waterbreathing.png,0,0,255,255
textures\items\tipped_arrow_weakness.png,0,0,255,255
textures\items\tipped_arrow_weaving.png,0,0,255,255
textures\items\tipped_arrow_windCharged.png,0,0,255,255
textures\items\tipped_arrow_wither.png,0,0,255,255
textures\items\torchflower_seeds.png,0,0,255,255
textures\items\totem.png,0,0,255,255
textures\items\trial_key.png,0,0,255,255
textures\items\trident.png,0,0,255,255
textures\items\turtle_egg.png,0,0,255,255
textures\items\turtle_helmet.png,0,0,255,255
textures\items\turtle_shell_piece.png,0,0,255,255
textures\items\vex_armor_trim_smithing_template.png,0,0,255,255
textures\items\villagebell.png,0,0,255,255
textures\items\ward_armor_trim_smithing_template.png,0,0,255,255
textures\items\warped_door.png,0,0,255,255
textures\items\warped_fungus_on_a_stick.png,0,0,255,255
textures\items\warped_hanging_sign.png,0,0,255,255
textures\items\watch_atlas.png,0,0,255,255
textures\items\wayfinder_armor_trim_smithing_template.png,0,0,255,255
textures\items\weathered_copper_door.png,0,0,255,255
textures\items\wheat.png,0,0,255,255
textures\items\wild_armor_trim_smithing_template.png,0,0,255,255
textures\items\wind_charge.png,0,0,255,255
textures\items\wolf_armor.png,0,0,255,255
textures\items\wolf_armor_dyed.png,0,0,255,255
textures\items\wolf_armor_dyed.tga,0,0,255,255
textures\items\wood_axe.png,0,0,255,255
textures\items\wood_hoe.png,0,0,255,255
textures\items\wood_pickaxe.png,0,0,255,255
textures\items\wood_shovel.png,0,0,255,255
textures\items\wood_sword.png,0,0,255,255
